ud.car_no,_c1,dd
苏HJC948,7,1.4000000000000001
苏HJD285,2,0.4
苏HJF762,1,0.2
苏HJJ225,1,0.2
苏HJJ940,1,0.2
苏HJK235,1,0.2
苏HJL155,4,0.8
苏HJL282,2,0.4
苏HJL567,1,0.2
苏HJL660,4,0.8
苏HJM318,12,2.4000000000000004
苏HJS239,2,0.4
苏HJU791,3,0.6000000000000001
苏HK0191,1,0.2
苏HK3951,1,0.2
苏HKN393,2,0.4
苏HKS866,1,0.2
苏HKU180,1,0.2
苏HKU739,4,0.8
苏HKY478,2,0.4
苏HL1559,2,0.4
苏HL3272,1,0.2
苏HL6285,2,0.4
苏HL7101,1,0.2
苏HL9681,2,0.4
苏HLS016,1,0.2
苏HLU971,1,0.2
苏HLY425,2,0.4
苏HM3571,1,0.2
苏HM6817,1,0.2
苏HM8412,1,0.2
苏HM9682,3,0.6000000000000001
苏HMN506,2,0.4
苏HMU067,1,0.2
苏HMU097,1,0.2
苏HMW299,1,0.2
苏HN006B,4,0.8
苏HN022D,7,1.4000000000000001
苏HN040B,1,0.2
苏HN069A,4,0.8
苏HN085A,2,0.4
苏HN159B,2,0.4
苏HN163A,1,0.2
苏HN175A,3,0.6000000000000001
苏HN224C,1,0.2
苏HN278A,3,0.6000000000000001
苏HN302A,2,0.4
苏HN430C,3,0.6000000000000001
苏HN483C,1,0.2
苏HN594A,1,0.2
苏HN598D,1,0.2
苏HN604A,3,0.6000000000000001
苏HN626H,1,0.2
苏HN685A,3,0.6000000000000001
苏HN786C,2,0.4
苏HN802A,1,0.2
苏HN844E,3,0.6000000000000001
苏HN924A,2,0.4
苏HN960A,2,0.4
苏HNA209,2,0.4
苏HNA253,1,0.2
苏HNA433,3,0.6000000000000001
苏HNA435,3,0.6000000000000001
苏HNA521,3,0.6000000000000001
苏HNA625,2,0.4
苏HNB347,1,0.2
苏HNB805,3,0.6000000000000001
苏HND001,10,2.0
苏HND188,1,0.2
苏HND229,1,0.2
苏HND255,1,0.2
苏HND428,1,0.2
苏HND662,1,0.2
苏HND876,1,0.2
苏HNE725,4,0.8
苏HNE795,1,0.2
苏HNE847,2,0.4
苏HNF143,2,0.4
苏HNF672,1,0.2
苏HNG301,1,0.2
苏HNG678,3,0.6000000000000001
苏HNH109,1,0.2
苏HNH395,2,0.4
苏HNH705,1,0.2
苏HNH859,1,0.2
苏HNJ307,1,0.2
苏HNJ455,1,0.2
苏HNK759,2,0.4
苏HNK887,1,0.2
苏HNL083,2,0.4
苏HNL603,1,0.2
苏HNL698,1,0.2
苏HNM863,9,1.8
苏HNM938,2,0.4
苏HNN045,1,0.2
苏HNP001,1,0.2
苏HNP656,5,1.0
苏HNP687,3,0.6000000000000001
苏HNQ067,1,0.2
苏HNQ297,1,0.2
苏HNQ729,3,0.6000000000000001
苏HNR261,4,0.8
苏HNR415,1,0.2
苏HNR605,2,0.4
苏HNR655,7,1.4000000000000001
苏HNR787,2,0.4
苏HNR861,1,0.2
苏HNS125,1,0.2
苏HNS243,1,0.2
苏HNS437,2,0.4
苏HNS830,1,0.2
苏HNS936,5,1.0
苏HNT616,1,0.2
苏HNT826,1,0.2
苏HNT859,1,0.2
苏HNV668,4,0.8
苏HNV779,1,0.2
苏HNX077,1,0.2
苏HNX253,1,0.2
苏HNX509,3,0.6000000000000001
苏HNX650,1,0.2
苏HNX992,1,0.2
苏HNZ130,10,2.0
苏HNZ146,2,0.4
苏HNZ283,1,0.2
苏HP6320,1,0.2
苏HP7053,1,0.2
苏HP7667,6,1.2000000000000002
苏HPN732,1,0.2
苏HPS271,1,0.2
苏HPS591,2,0.4
苏HPY697,3,0.6000000000000001
苏HQN476,1,0.2
苏HQN670,2,0.4
苏HQS460,1,0.2
苏HQS482,2,0.4
苏HQS548,1,0.2
苏HQW335,1,0.2
苏HQW718,2,0.4
苏HQW979,2,0.4
苏HR4807,2,0.4
苏HRN808,1,0.2
苏HRN952,2,0.4
苏HRS732,1,0.2
苏HSA102,1,0.2
苏HSA406,1,0.2
苏HSA478,1,0.2
苏HSS667,1,0.2
苏HSS756,1,0.2
苏HSW881,2,0.4
苏HSY431,1,0.2
苏HSY485,4,0.8
苏HSY988,3,0.6000000000000001
苏HT051D,2,0.4
苏HT0816,1,0.2
苏HT093F,2,0.4
苏HT182L,4,0.8
苏HT328H,2,0.4
苏HT389F,1,0.2
苏HT398G,5,1.0
苏HT508L,16,3.2
苏HT518H,2,0.4
苏HT545A,1,0.2
苏HT548F,5,1.0
苏HT618G,2,0.4
苏HT751H,2,0.4
苏HT760F,1,0.2
苏HT7936,1,0.2
苏HT824H,3,0.6000000000000001
苏HT869F,2,0.4
苏HT870C,2,0.4
苏HT8936,5,1.0
苏HT894F,1,0.2
苏HT9390,2,0.4
苏HT941E,1,0.2
苏HT965H,2,0.4
苏HT974B,1,0.2
苏HTS083,2,0.4
苏HTS161,1,0.2
苏HTS269,2,0.4
苏HTS825,1,0.2
苏HTU523,2,0.4
苏HU035M,1,0.2
苏HU039T,2,0.4
苏HU049Y,2,0.4
苏HU068Z,4,0.8
苏HU115T,2,0.4
苏HU173N,1,0.2
苏HU213R,2,0.4
苏HU222U,1,0.2
苏HU232H,1,0.2
苏HU233D,1,0.2
苏HU262T,2,0.4
苏HU265W,1,0.2
苏HU272W,1,0.2
苏HU302H,2,0.4
苏HU340U,2,0.4
苏HU399P,3,0.6000000000000001
苏HU418T,1,0.2
苏HU438T,7,1.4000000000000001
苏HU449S,1,0.2
苏HU452R,1,0.2
苏HU465S,1,0.2
苏HU515Y,1,0.2
苏HU540Q,1,0.2
苏HU547A,19,3.8000000000000003
苏HU689X,13,2.6
苏HU744X,1,0.2
苏HU756Y,1,0.2
苏HU777K,1,0.2
苏HU812T,6,1.2000000000000002
苏HU821F,1,0.2
苏HU821R,1,0.2
苏HU828M,1,0.2
苏HU829N,2,0.4
苏HU845Z,8,1.6
苏HU850K,3,0.6000000000000001
苏HU858R,2,0.4
苏HU864P,1,0.2
苏HU879X,7,1.4000000000000001
苏HU897Q,9,1.8
苏HU906F,1,0.2
苏HU921R,2,0.4
苏HU989X,1,0.2
苏HUN958,2,0.4
苏HUU788,1,0.2
苏HV105F,3,0.6000000000000001
苏HV135B,2,0.4
苏HV149B,1,0.2
苏HV157G,2,0.4
苏HV336F,2,0.4
苏HV359B,3,0.6000000000000001
苏HV401E,1,0.2
苏HV459D,13,2.6
苏HV487D,1,0.2
苏HV565E,13,2.6
苏HV567D,1,0.2
苏HV600C,4,0.8
苏HV600E,1,0.2
苏HV732E,1,0.2
苏HV751A,3,0.6000000000000001
苏HV790C,1,0.2
苏HV879A,1,0.2
苏HV971D,1,0.2
苏HVN137,1,0.2
苏HVS230,1,0.2
苏HVS392,1,0.2
苏HVS468,3,0.6000000000000001
苏HVS743,1,0.2
苏HVS946,13,2.6
苏HVU707,1,0.2
苏HVV445C,1,0.2
苏HW023B,5,1.0
苏HW169C,4,0.8
苏HW304D,5,1.0
苏HW364C,1,0.2
苏HW371C,26,5.2
苏HW372A,4,0.8
苏HW388B,1,0.2
苏HW480D,3,0.6000000000000001
苏HW665C,2,0.4
苏HW688E,2,0.4
苏HW718C,1,0.2
苏HW819E,3,0.6000000000000001
苏HW986F,8,1.6
苏HWC580,2,0.4
苏HWC659,2,0.4
苏HWF717,1,0.2
苏HWH012,1,0.2
苏HWH525,2,0.4
苏HWJ100,2,0.4
苏HWK121,3,0.6000000000000001
苏HWK345,1,0.2
苏HWK845,1,0.2
苏HWK998,1,0.2
苏HWL373,1,0.2
苏HWM339,1,0.2
苏HWM565,3,0.6000000000000001
苏HWN051,1,0.2
苏HWN213,1,0.2
苏HWN260,1,0.2
苏HWP026,1,0.2
苏HWP368,1,0.2
苏HWQ271,1,0.2
苏HWQ948,2,0.4
苏HWR351,3,0.6000000000000001
苏HWR711,2,0.4
苏HWS261,1,0.2
苏HWS967,1,0.2
苏HWU263,1,0.2
苏HWU276,1,0.2
苏HWU527,1,0.2
苏HWV522,1,0.2
苏HX090B,1,0.2
苏HX122F,14,2.8000000000000003
苏HX166B,5,1.0
苏HX181D,2,0.4
苏HX216F,2,0.4
苏HX2458,2,0.4
苏HX275E,1,0.2
苏HX277B,1,0.2
苏HX351A,1,0.2
苏HX580B,1,0.2
苏HX592E,4,0.8
苏HX766C,3,0.6000000000000001
苏HX777D,1,0.2
苏HXS192,2,0.4
苏HXY262,2,0.4
苏HXY321,1,0.2
苏HY119C,2,0.4
苏HY259D,1,0.2
苏HYS083,10,2.0
苏HYS411,1,0.2
苏HYW955,1,0.2
苏HZ037E,1,0.2
苏HZ056B,2,0.4
苏HZ128D,3,0.6000000000000001
苏HZ208X,1,0.2
苏HZ215H,2,0.4
苏HZ2605,1,0.2
苏HZ312D,3,0.6000000000000001
苏HZ353J,2,0.4
苏HZ370A,3,0.6000000000000001
苏HZ397H,1,0.2
苏HZ559W,1,0.2
苏HZ587T,1,0.2
苏HZ614X,1,0.2
苏HZ723N,1,0.2
苏HZ737F,1,0.2
苏HZ755P,1,0.2
苏HZ770U,1,0.2
苏HZ862V,5,1.0
苏HZ880M,2,0.4
苏HZ883Z,2,0.4
苏HZ908B,1,0.2
苏HZ909N,2,0.4
苏HZ988Q,4,0.8
苏HZA171,1,0.2
苏HZA509,3,0.6000000000000001
苏HZD629,8,1.6
苏HZD800,1,0.2
苏HZD911,3,0.6000000000000001
苏HZF328,1,0.2
苏HZN762,1,0.2
苏HZS216,1,0.2
苏HZS223,1,0.2
苏HZU557,2,0.4
苏HZU802,2,0.4
苏HZU819,9,1.8
苏HZY502,1,0.2
苏J0003R,1,0.2
苏J000J8,1,0.2
苏J000P2,7,1.4000000000000001
苏J0016Q,1,0.2
苏J002V1,1,0.2
苏J0035X,4,0.8
苏J0038W,3,0.6000000000000001
苏J0061S,2,0.4
苏J0068U,3,0.6000000000000001
苏J006F1,1,0.2
苏J006U7,1,0.2
苏J0073T,2,0.4
苏J0087Q,1,0.2
苏J008B1,11,2.2
苏J008S3,1,0.2
苏J008Z1,11,2.2
苏J00A53,2,0.4
苏J00A71,55,11.0
苏J00D23,2,0.4
苏J0115G,1,0.2
苏J011N6,2,0.4
苏J0120A,2,0.4
苏J0136L,1,0.2
苏J0139B,1,0.2
苏J0151Y,1,0.2
苏J0153H,1,0.2
苏J015F5,1,0.2
苏J015K1,1,0.2
苏J0160N,2,0.4
苏J017X8,6,1.2000000000000002
苏J0190J,2,0.4
苏J0197U,2,0.4
苏J019J2,1,0.2
苏J019L1,2,0.4
苏J019Z5,3,0.6000000000000001
苏J01E22,3,0.6000000000000001
苏J01E61,1,0.2
苏J01F91,1,0.2
苏J01L29,1,0.2
苏J020J1,3,0.6000000000000001
苏J020V2,2,0.4
苏J0232J,2,0.4
苏J0256N,12,2.4000000000000004
苏J026K6,1,0.2
苏J026X7,8,1.6
苏J0273A,25,5.0
苏J0280R,2,0.4
苏J0287H,1,0.2
苏J028J9,1,0.2
苏J0292H,2,0.4
苏J0299A,1,0.2
苏J0309X,1,0.2
苏J0316N,1,0.2
苏J0328B,2,0.4
苏J032G2,9,1.8
苏J032M6,2,0.4
苏J036P5,1,0.2
苏J0371H,1,0.2
苏J0376Y,1,0.2
苏J0390F,5,1.0
苏J039U9,2,0.4
苏J03Y13,1,0.2
苏J050G1,1,0.2
苏J051D0,2,0.4
苏J051M6,2,0.4
苏J0526M,1,0.2
苏J052H8,1,0.2
苏J052J0,1,0.2
苏J0532N,3,0.6000000000000001
苏J0536K,2,0.4
苏J0539S,2,0.4
苏J053X6,1,0.2
苏J0552Z,29,5.800000000000001
苏J055X6,2,0.4
苏J058D3,1,0.2
苏J058D5,1,0.2
苏J058Y0,1,0.2
苏J0590Y,2,0.4
苏J059J6,2,0.4
苏J059K7,1,0.2
苏J05E82,13,2.6
苏J05M67,4,0.8
苏J060X1,2,0.4
苏J0622H,1,0.2
苏J0659L,2,0.4
苏J065Y3,1,0.2
苏J0688Y,3,0.6000000000000001
苏J068H9,2,0.4
苏J0692Z,1,0.2
苏J0696X,8,1.6
苏J06K82,5,1.0
苏J070M6,1,0.2
苏J072R2,1,0.2
苏J0730R,1,0.2
苏J073E8,7,1.4000000000000001
苏J073Q3,1,0.2
苏J0750T,5,1.0
苏J075H9,16,3.2
苏J076G0,2,0.4
苏J076P2,3,0.6000000000000001
苏J077Z2,1,0.2
苏J07V06,1,0.2
苏J07V99,1,0.2
苏J0807C,2,0.4
苏J0812H,4,0.8
苏J0838K,2,0.4
苏J0859W,3,0.6000000000000001
苏J085G6,6,1.2000000000000002
苏J0865B,4,0.8
苏J0866D,2,0.4
苏J0869H,1,0.2
苏J086U7,5,1.0
苏J087N3,2,0.4
苏J0891N,1,0.2
苏J089X2,2,0.4
苏J08E81,2,0.4
苏J08P21,1,0.2
苏J08U17,2,0.4
苏J08X61,1,0.2
苏J0910L,1,0.2
苏J0931H,2,0.4
苏J0936E,1,0.2
苏J0950E,2,0.4
苏J0950K,1,0.2
苏J0950M,1,0.2
苏J0952F,1,0.2
苏J0952R,3,0.6000000000000001
苏J0960H,1,0.2
苏J0965V,2,0.4
苏J096M8,2,0.4
苏J0992Y,2,0.4
苏J0A031,3,0.6000000000000001
苏J0D053,1,0.2
苏J0D576,1,0.2
苏J0G645,2,0.4
苏J0H547,1,0.2
苏J0L983,1,0.2
苏J0M815,5,1.0
苏J0S528,5,1.0
苏J0S599,4,0.8
苏J0S925,2,0.4
苏J100D9,5,1.0
苏J1021Q,1,0.2
苏J1023X,3,0.6000000000000001
苏J102L7,1,0.2
苏J102Y3,1,0.2
苏J103M3,30,6.0
苏J103M5,1,0.2
苏J1058N,1,0.2
苏J1066J,2,0.4
苏J1069U,2,0.4
苏J106F1,1,0.2
苏J106P6,5,1.0
苏J107A0,1,0.2
苏J107W0,1,0.2
苏J107Y1,1,0.2
苏J1086N,3,0.6000000000000001
苏J109J8,1,0.2
苏J109V2,7,1.4000000000000001
苏J10C08,26,5.2
苏J110F2,1,0.2
苏J1117Z,3,0.6000000000000001
苏J112C8,1,0.2
苏J1130Q,2,0.4
苏J1150U,2,0.4
苏J1150W,2,0.4
苏J1182T,8,1.6
苏J1192G,1,0.2
苏J11Z27,1,0.2
苏J1209Q,4,0.8
苏J1231J,1,0.2
苏J1231V,3,0.6000000000000001
苏J1236T,2,0.4
苏J123M8,1,0.2
苏J128T5,1,0.2
苏J129T9,2,0.4
苏J12M23,1,0.2
苏J12R06,1,0.2
苏J12X60,1,0.2
苏J131W5,3,0.6000000000000001
苏J132W2,2,0.4
苏J1335M,1,0.2
苏J1337H,1,0.2
苏J133Z6,5,1.0
苏J135X8,2,0.4
苏J1368S,5,1.0
苏J136A3,1,0.2
苏J13U93,3,0.6000000000000001
苏J13V56,3,0.6000000000000001
苏J13Y55,1,0.2
苏J152R5,2,0.4
苏J1559S,2,0.4
苏J155Q3,15,3.0
苏J1562S,4,0.8
苏J1565W,2,0.4
苏J1568F,1,0.2
苏J157S1,4,0.8
苏J1580W,15,3.0
苏J158D6,1,0.2
苏J158N7,4,0.8
苏J159B9,2,0.4
苏J15D10,2,0.4
苏J15Z06,3,0.6000000000000001
苏J1600M,2,0.4
苏J161R9,1,0.2
苏J161X2,1,0.2
苏J161Y7,2,0.4
苏J1661H,1,0.2
苏J167V0,1,0.2
苏J1680H,1,0.2
苏J16N98,1,0.2
苏J16Y80,5,1.0
苏J172D9,2,0.4
苏J172T1,1,0.2
苏J1735H,1,0.2
苏J173N2,1,0.2
苏J177L2,1,0.2
苏J178L2,1,0.2
苏J179V6,1,0.2
苏J1802W,1,0.2
苏J1802X,2,0.4
苏J1809M,2,0.4
苏J180L5,1,0.2
苏J180N1,4,0.8
苏J180X9,3,0.6000000000000001
苏J181P6,1,0.2
苏J186A1,5,1.0
苏J186N8,14,2.8000000000000003
苏J1870Y,1,0.2
苏J1871G,4,0.8
苏J1876Z,4,0.8
苏J1878H,2,0.4
苏J187W0,1,0.2
苏J1883S,1,0.2
苏J1886H,2,0.4
苏J1889H,2,0.4
苏J188Q5,1,0.2
苏J1892N,1,0.2
苏J18V02,2,0.4
苏J1906J,2,0.4
苏J1907C,1,0.2
苏J1916D,1,0.2
苏J1918H,1,0.2
苏J191V1,6,1.2000000000000002
苏J1926J,1,0.2
苏J1933M,1,0.2
苏J1952S,1,0.2
苏J1956V,1,0.2
苏J195U3,1,0.2
苏J1968W,1,0.2
苏J1976H,1,0.2
苏J1980U,1,0.2
苏J1986P,2,0.4
苏J1986S,12,2.4000000000000004
苏J198M2,7,1.4000000000000001
苏J1998Z,2,0.4
苏J19B85,1,0.2
苏J19P89,1,0.2
苏J19V05,14,2.8000000000000003
苏J1E251,2,0.4
苏J1K278,2,0.4
苏J1P668,2,0.4
苏J1V920,1,0.2
苏J1W616,2,0.4
苏J2017S,6,1.2000000000000002
苏J2035H,2,0.4
苏J2038M,4,0.8
苏J205T7,7,1.4000000000000001
苏J206V0,4,0.8
苏J2070J,5,1.0
苏J207N7,4,0.8
苏J209E8,1,0.2
苏J21016,15,3.0
苏J211M6,1,0.2
苏J2127S,3,0.6000000000000001
苏J213M8,1,0.2
苏J2158M,1,0.2
苏J2158N,3,0.6000000000000001
苏J2160Y,2,0.4
苏J2166Q,1,0.2
苏J216U6,11,2.2
苏J217B6,2,0.4
苏J217X5,1,0.2
苏J2181X,4,0.8
苏J2186T,3,0.6000000000000001
苏J2190A,8,1.6
苏J2190P,3,0.6000000000000001
苏J2191N,4,0.8
苏J21K78,1,0.2
苏J21X23,1,0.2
苏J2203S,1,0.2
苏J220L7,1,0.2
苏J220R7,1,0.2
苏J221P1,1,0.2
苏J222E0,1,0.2
苏J2250R,2,0.4
苏J225Q1,1,0.2
苏J225Y9,1,0.2
苏J22T62,1,0.2
苏J2300P,3,0.6000000000000001
苏J2306B,2,0.4
苏J2306N,1,0.2
苏J230M9,17,3.4000000000000004
苏J2313C,1,0.2
苏J2315J,1,0.2
苏J231P0,4,0.8
苏J233C5,1,0.2
苏J233F3,1,0.2
苏J233P2,2,0.4
苏J233Q3,1,0.2
苏J235M3,1,0.2
苏J2369P,1,0.2
苏J23837,4,0.8
苏J238E5,2,0.4
苏J238L7,2,0.4
苏J23F55,1,0.2
苏J23T11,2,0.4
苏J24Z22,1,0.2
苏J25133,2,0.4
苏J2520Q,1,0.2
苏J252H3,35,7.0
苏J2532U,3,0.6000000000000001
苏J253A6,8,1.6
苏J257L2,3,0.6000000000000001
苏J2580B,4,0.8
苏J2587J,1,0.2
苏J259U2,2,0.4
苏J25C96,2,0.4
苏J260R1,1,0.2
苏J2611H,2,0.4
苏J261C3,3,0.6000000000000001
苏J2629H,4,0.8
苏J2631H,2,0.4
苏J2632V,5,1.0
苏J265V6,2,0.4
苏J266P8,1,0.2
苏J266V3,1,0.2
苏J2680E,1,0.2
苏J26817,1,0.2
苏J2682X,1,0.2
苏J2683W,4,0.8
苏J2685P,2,0.4
苏J268F0,23,4.6000000000000005
苏J268Y5,1,0.2
苏J26916,1,0.2
苏J2695W,6,1.2000000000000002
苏J269Y6,1,0.2
苏J26E28,1,0.2
苏J26Z82,4,0.8
苏J2707M,1,0.2
苏J271C6,1,0.2
苏J2726L,1,0.2
苏J272N2,2,0.4
苏J2763C,7,1.4000000000000001
苏J2771H,3,0.6000000000000001
苏J27776,19,3.8000000000000003
苏J2780V,1,0.2
苏J278R0,1,0.2
苏J2793R,2,0.4
苏J27H21,2,0.4
苏J27M26,1,0.2
苏J2810Z,2,0.4
苏J281S7,1,0.2
苏J2828L,1,0.2
苏J2828W,2,0.4
苏J2829N,1,0.2
苏J282M9,4,0.8
苏J2832F,1,0.2
苏J2833Y,3,0.6000000000000001
苏J2835V,1,0.2
苏J2859Y,3,0.6000000000000001
苏J286N0,1,0.2
苏J2872A,2,0.4
苏J2888Y,1,0.2
苏J28Z78,1,0.2
苏J2902W,2,0.4
苏J2903D,7,1.4000000000000001
苏J2911L,2,0.4
苏J2916K,4,0.8
苏J2917W,1,0.2
苏J291X8,1,0.2
苏J292S3,2,0.4
苏J2932U,2,0.4
苏J29333,3,0.6000000000000001
苏J293P6,1,0.2
苏J295K5,2,0.4
苏J2981R,12,2.4000000000000004
苏J2989R,3,0.6000000000000001
苏J2993D,4,0.8
苏J29M82,1,0.2
苏J29Q78,10,2.0
苏J29X29,1,0.2
苏J29Y90,5,1.0
苏J2B993,2,0.4
苏J2C628,2,0.4
苏J2E029,1,0.2
苏J2G350,2,0.4
苏J2G869,2,0.4
苏J2J596,1,0.2
苏J2Q928,1,0.2
苏J2S888,3,0.6000000000000001
苏J3023H,2,0.4
苏J3038Z,2,0.4
苏J3065J,1,0.2
苏J3065S,1,0.2
苏J3066N,3,0.6000000000000001
苏J306V6,1,0.2
苏J3082Z,1,0.2
苏J30901,1,0.2
苏J309P9,1,0.2
苏J309W2,2,0.4
苏J30T68,3,0.6000000000000001
苏J30U77,8,1.6
苏J310M1,2,0.4
苏J3113S,1,0.2
苏J3115S,7,1.4000000000000001
苏J311E8,2,0.4
苏J3130F,1,0.2
苏J3133X,1,0.2
苏J3152R,1,0.2
苏J3158S,1,0.2
苏J3158Y,3,0.6000000000000001
苏J315H3,1,0.2
苏J316Y9,3,0.6000000000000001
苏J318X5,1,0.2
苏J319M7,1,0.2
苏J3227H,1,0.2
苏J322E5,11,2.2
苏J3230P,3,0.6000000000000001
苏J3236C,1,0.2
苏J3238H,3,0.6000000000000001
苏J3252Q,1,0.2
苏J3258B,1,0.2
苏J32661,2,0.4
苏J3283S,1,0.2
苏J328M0,2,0.4
苏J32P08,3,0.6000000000000001
苏J32W85,4,0.8
苏J3302H,3,0.6000000000000001
苏J3317T,8,1.6
苏J332J1,1,0.2
苏J332Q3,1,0.2
苏J332V1,1,0.2
苏J3331P,1,0.2
苏J333L9,3,0.6000000000000001
苏J3350U,3,0.6000000000000001
苏J3363R,1,0.2
苏J3371D,5,1.0
苏J337TT9,2,0.4
苏J338Y7,2,0.4
苏J33F62,2,0.4
苏J350J1,3,0.6000000000000001
苏J3520H,1,0.2
苏J3521Q,3,0.6000000000000001
苏J352S8,6,1.2000000000000002
苏J352V2,1,0.2
苏J3532U,6,1.2000000000000002
苏J3533H,1,0.2
苏J353V3,2,0.4
苏J3555H,2,0.4
苏J355J5,1,0.2
苏J3565W,1,0.2
苏J3565X,1,0.2
苏J3576V,2,0.4
苏J3587W,1,0.2
苏J35Z66,2,0.4
苏J3601V,3,0.6000000000000001
苏J3608C,1,0.2
苏J3626X,7,1.4000000000000001
苏J3631J,2,0.4
苏J363L6,1,0.2
苏J363S2,2,0.4
苏J365N7,1,0.2
苏J3662Q,7,1.4000000000000001
苏J3671Y,1,0.2
苏J3678H,4,0.8
苏J3699J,1,0.2
苏J369H6,1,0.2
苏J36J92,7,1.4000000000000001
苏J36W61,3,0.6000000000000001
苏J373H2,1,0.2
苏J3750H,1,0.2
苏J3759Q,1,0.2
苏J37758,2,0.4
苏J3775K,2,0.4
苏J377H2,1,0.2
苏J3785D,1,0.2
苏J378D6,1,0.2
苏J378Y8,1,0.2
苏J379M3,14,2.8000000000000003
苏J379X8,1,0.2
苏J3810S,2,0.4
苏J3816R,1,0.2
苏J3816Y,1,0.2
苏J381Y7,1,0.2
苏J3853V,2,0.4
苏J3856B,1,0.2
苏J385D8,1,0.2
苏J386R8,2,0.4
苏J388X3,2,0.4
苏J38A16,3,0.6000000000000001
苏J38A81,1,0.2
苏J38A89,3,0.6000000000000001
苏J391J2,3,0.6000000000000001
苏J391M6,3,0.6000000000000001
苏J3921F,3,0.6000000000000001
苏J3950X,1,0.2
苏J395R7,1,0.2
苏J3961H,2,0.4
苏J396V1,1,0.2
苏J3980P,1,0.2
苏J3988S,6,1.2000000000000002
苏J398P3,7,1.4000000000000001
苏J3995M,1,0.2
苏J399C7,1,0.2
苏J399L8,1,0.2
苏J39W80,1,0.2
苏J3G689,3,0.6000000000000001
苏J3J476,1,0.2
苏J3Y391,1,0.2
苏J3Y612,2,0.4
苏J3Z787,8,1.6
苏J3Z895,1,0.2
苏J40A58,2,0.4
苏J40L18,1,0.2
苏J42A77,1,0.2
苏J43S98,3,0.6000000000000001
苏J44N18,1,0.2
苏J44T48,1,0.2
苏J4C666,28,5.6000000000000005
苏J4H866,1,0.2
苏J4H889,11,2.2
苏J4N953,1,0.2
苏J5006V,1,0.2
苏J500H2,4,0.8
苏J500M6,2,0.4
苏J5010S,1,0.2
苏J5020H,1,0.2
苏J5020M,2,0.4
苏J5023M,1,0.2
苏J502P6,1,0.2
苏J502Y9,2,0.4
苏J5032X,2,0.4
苏J5036Y,1,0.2
苏J503S6,1,0.2
苏J5050P,5,1.0
苏J5052T,1,0.2
苏J5058S,3,0.6000000000000001
苏J5059W,1,0.2
苏J5060S,1,0.2
苏J5077M,2,0.4
苏J5095C,1,0.2
苏J5096N,12,2.4000000000000004
苏J5097Q,2,0.4
苏J50A08,3,0.6000000000000001
苏J50D11,1,0.2
苏J50K81,3,0.6000000000000001
苏J50X36,2,0.4
苏J5100V,6,1.2000000000000002
苏J5100Y,4,0.8
苏J511F7,12,2.4000000000000004
苏J513X0,3,0.6000000000000001
苏J5150W,1,0.2
苏J5153J,3,0.6000000000000001
苏J518L2,1,0.2
苏J518L5,3,0.6000000000000001
苏J5192V,3,0.6000000000000001
苏J5193C,3,0.6000000000000001
苏J51T85,4,0.8
苏J51W17,1,0.2
苏J5203V,1,0.2
苏J5206A,3,0.6000000000000001
苏J5206Y,6,1.2000000000000002
苏J5208F,1,0.2
苏J5213C,4,0.8
苏J5222T,1,0.2
苏J5226U,1,0.2
苏J5231W,1,0.2
苏J5262M,2,0.4
苏J527L8,4,0.8
苏J528L5,1,0.2
苏J52L59,1,0.2
苏J52Y78,2,0.4
苏J52Z96,1,0.2
苏J5323N,3,0.6000000000000001
苏J5327N,11,2.2
苏J532N9,1,0.2
苏J5335V,2,0.4
苏J5352P,3,0.6000000000000001
苏J5358S,2,0.4
苏J5358Z,7,1.4000000000000001
苏J5361Y,1,0.2
苏J5396P,1,0.2
苏J5398U,2,0.4
苏J53T76,3,0.6000000000000001
苏J550W7,4,0.8
苏J550X7,1,0.2
苏J5515N,1,0.2
苏J5517A,11,2.2
苏J5521B,2,0.4
苏J5527E,4,0.8
苏J552M8,3,0.6000000000000001
苏J5535B,1,0.2
苏J5535Y,5,1.0
苏J5536H,5,1.0
苏J553L6,1,0.2
苏J5552P,2,0.4
苏J5557X,2,0.4
苏J5558F,2,0.4
苏J5562H,2,0.4
苏J5579V,2,0.4
苏J5585Q,2,0.4
苏J5586J,7,1.4000000000000001
苏J5586N,1,0.2
苏J5598Q,2,0.4
苏J559E2,4,0.8
苏J559J8,2,0.4
苏J55A81,2,0.4
苏J55Q13,7,1.4000000000000001
苏J5622S,2,0.4
苏J562M7,5,1.0
苏J562X2,2,0.4
苏J566F6,3,0.6000000000000001
苏J5679J,1,0.2
苏J567M8,1,0.2
苏J569Y1,1,0.2
苏J56B95,1,0.2
苏J56S82,3,0.6000000000000001
苏J56T22,1,0.2
苏J56T56,2,0.4
苏J56W96,2,0.4
苏J5709W,5,1.0
苏J570M6,1,0.2
苏J5711S,2,0.4
苏J571L3,1,0.2
苏J5731A,1,0.2
苏J5738U,2,0.4
苏J5759Y,9,1.8
苏J575F5,6,1.2000000000000002
苏J575Q6,18,3.6
苏J5789K,1,0.2
苏J579M1,1,0.2
苏J579R8,1,0.2
苏J57N33,3,0.6000000000000001
苏J5800Y,2,0.4
苏J5805R,1,0.2
苏J580S8,12,2.4000000000000004
苏J581N6,2,0.4
苏J5838Q,3,0.6000000000000001
苏J583T9,2,0.4
苏J5850J,1,0.2
苏J585M3,2,0.4
苏J585X1,2,0.4
苏J586S5,1,0.2
苏J587H5,3,0.6000000000000001
